0	1e-09	0
1	1.10814e-09	0
2	1.22797e-09	0
3	1.36075e-09	0
4	1.5079e-09	0
5	1.67096e-09	0
6	1.85165e-09	0
7	2.05188e-09	0
8	2.27377e-09	0
9	2.51964e-09	0
10	2.79211e-09	0
11	3.09404e-09	0
12	3.42861e-09	0
13	3.79937e-09	0
14	4.21022e-09	0
15	4.6655e-09	0
16	5.17001e-09	0
17	5.72907e-09	0
18	6.3486e-09	0
19	7.03511e-09	0
20	7.79586e-09	0
21	8.63888e-09	0
22	9.57305e-09	0
23	1.06082e-08	0
24	1.17554e-08	0
25	1.30266e-08	0
26	1.44352e-08	0
27	1.59962e-08	0
28	1.7726e-08	0
29	1.96428e-08	0
30	2.17669e-08	0
31	2.41207e-08	0
32	2.6729e-08	0
33	2.96194e-08	0
34	3.28223e-08	0
35	3.63716e-08	0
36	4.03047e-08	0
37	4.46631e-08	0
38	4.94928e-08	0
39	5.48447e-08	0
40	6.07754e-08	0
41	6.73475e-08	0
42	7.46302e-08	0
43	8.27004e-08	0
44	9.16433e-08	0
45	1.01553e-07	0
46	1.12535e-07	0
47	1.24704e-07	0
48	1.38189e-07	0
49	1.53132e-07	0
50	1.69692e-07	0
51	1.88041e-07	0
52	2.08375e-07	0
53	2.30908e-07	0
54	2.55878e-07	0
55	2.83548e-07	0
56	3.1421e-07	0
57	3.48187e-07	0
58	3.85839e-07	0
59	4.27562e-07	0
60	4.73797e-07	0
61	5.25032e-07	0
62	5.81807e-07	0
63	6.44721e-07	0
64	7.14439e-07	0
65	7.91696e-07	0
66	8.77307e-07	0
67	9.72175e-07	0
68	1.0773e-06	0
69	1.1938e-06	0
70	1.32289e-06	0
71	1.46594e-06	0
72	1.62447e-06	0
73	1.80013e-06	0
74	1.99479e-06	0
75	2.2105e-06	0
76	2.44953e-06	0
77	2.71442e-06	0
78	3.00794e-06	0
79	3.33321e-06	0
80	3.69365e-06	0
81	4.09307e-06	0
82	4.53568e-06	0
83	5.02616e-06	0
84	5.56967e-06	0
85	6.17195e-06	0
86	6.83936e-06	0
87	7.57894e-06	0
88	8.3985e-06	0
89	9.30669e-06	0
90	1.03131e-05	0
91	1.14283e-05	0
92	1.26641e-05	0
93	1.40336e-05	0
94	1.55511e-05	0
95	1.72327e-05	0
96	1.90962e-05	0
97	2.11612e-05	0
98	2.34495e-05	0
99	2.59853e-05	0
100	2.87952e-05	0
101	3.1909e-05	0
102	3.53596e-05	0
103	3.91832e-05	0
104	4.34203e-05	0
105	4.81157e-05	0
106	5.33187e-05	0
107	5.90844e-05	0
108	6.54736e-05	0
109	7.25536e-05	0
110	8.03993e-05	0
111	8.90934e-05	0
112	9.87276e-05	0
113	0.000109404	0
114	0.000121234	0
115	0.000134344	0
116	0.000148872	0
117	0.00016497	0
118	0.000182809	0
119	0.000202578	0
120	0.000224483	0
121	0.000248758	0
122	0.000275658	0
123	0.000305467	0
124	0.000338499	0
125	0.000375103	0
126	0.000415665	0
127	0.000460614	0
128	0.000510423	0
129	0.000565618	0
130	0.000626782	0
131	0.00069456	0
132	0.000769667	0
133	0.000852896	0
134	0.000945125	0
135	0.00104733	0
136	0.00116058	0
137	0.00128608	0
138	0.00142515	0
139	0.00157927	0
140	0.00175004	0
141	0.00193929	0
142	0.00214899	0
143	0.00238138	0
144	0.00263889	0
145	0.00292425	0
146	0.00324047	0
147	0.00359088	0
148	0.00397918	0
149	0.00440948	0
150	0.0048863	0
151	0.00541469	0
152	0.00600022	0
153	0.00664906	0
154	0.00736806	0
155	0.00816482	0
156	0.00904773	0
157	0.0100261	0
158	0.0111103	0
159	0.0123117	0
160	0.0136431	0
161	0.0151184	0
162	0.0167532	0
163	0.0185649	0
164	0.0205724	0
165	0.022797	0
166	0.0252622	0
167	0.027994	0
168	0.0310212	0
169	0.0343757	0
170	0.0380929	0
171	0.0422122	0
172	0.0467769	0
173	0.0518351	0
174	0.0574404	0
175	0.0636518	0
176	0.0705349	0
177	0.0781622	0
178	0.0866144	0
179	0.0959806	0
180	0.10636	0
181	0.117861	0
182	0.130606	0
183	0.144729	0
184	0.16038	0
185	0.177723	0
186	0.196941	0
187	0.218237	0
188	0.241837	0
189	0.267988	0
190	0.296967	0
191	0.32908	0
192	0.364666	0
193	0.404099	0
194	0.447797	0
195	0.49622	0
196	0.54988	0
197	0.609342	0
198	0.675234	0
199	0.748251	0
200	0.829164	0
201	0.918827	0
202	1.01819	0
203	1.12829	0
204	1.2503	0
205	1.3855	0
206	1.53532	0
207	1.70135	0
208	1.88533	0
209	2.0892	0
210	2.31512	1
211	2.56546	0
212	2.84288	0
213	3.1503	0
214	3.49097	0
215	3.86847	0
216	4.28679	0
217	4.75034	0
218	5.26403	10
219	5.83326	0
220	6.46405	0
221	7.16305	0
222	7.93764	0
223	8.79598	0
224	9.74715	0
225	10.8012	0
226	11.9692	0
227	13.2635	0
228	14.6977	0
229	16.2871	0
230	20	0
